Product Name,Time,Day,Price,Quantity,Stock Remaining
Amul Masti Spiced Buttermilk 200ml,2026-04-15 10:16:00,Wednesday,20.0,3,730
Tata Salt Rock Salt 1kg,2026-04-15 10:19:00,Wednesday,75.0,2,464
Mother Dairy Fresh Paneer 200g,2026-04-15 10:20:00,Wednesday,90.0,1,217
D-Mart Premia Puja Ghee Diya Wicks (100 pcs),2026-04-15 10:22:00,Wednesday,80.0,1,97
D-Mart Premia Masoor Whole 1kg,2026-04-15 10:24:00,Wednesday,105.0,2,206
Colgate ZigZag Medium Toothbrush (Buy 2 Get 1),2026-04-15 10:27:00,Wednesday,70.0,1,120
Kissan Mixed Fruit Jam 700g,2026-04-15 10:28:00,Wednesday,220.0,1,202
Amul Pure Butter 500g,2026-04-15 10:28:00,Wednesday,275.0,1,162
Lay's Classic Salted Potato Chips 90g,2026-04-15 10:42:00,Wednesday,20.0,1,292
Amul Taaza Toned Milk 1L,2026-04-15 10:43:00,Wednesday,56.0,1,309
Patanjali Dant Kanti Toothpaste 200g,2026-04-15 10:48:00,Wednesday,95.0,1,219
D-Mart Premia Mustard Seeds (Rai) 200g,2026-04-15 10:49:00,Wednesday,40.0,1,232
Parachute Advansed Coconut Hair Oil 250ml,2026-04-15 10:49:00,Wednesday,105.0,1,139
Frooti Mango Drink 1.2L,2026-04-15 10:52:00,Wednesday,75.0,1,332
Aashirvaad Salt 1kg,2026-04-15 10:54:00,Wednesday,24.0,2,325
Cadbury Dairy Milk Silk Chocolate 150g,2026-04-15 10:55:00,Wednesday,175.0,1,371
Clinic Plus Strong & Long Shampoo 650ml,2026-04-15 10:58:00,Wednesday,325.0,1,106
Maaza Mango Drink 1.2L,2026-04-15 11:01:00,Wednesday,75.0,1,147
MTR Vermicelli 500g,2026-04-15 11:06:00,Wednesday,55.0,1,113
Catch Black Pepper Powder 100g,2026-04-15 11:07:00,Wednesday,75.0,1,195
Dabur Amla Hair Oil 275ml,2026-04-15 11:08:00,Wednesday,115.0,1,235
D-Mart Premia Sabudana 500g,2026-04-15 11:16:00,Wednesday,50.0,1,257
Thums Up Soft Drink 2L,2026-04-15 11:16:00,Wednesday,95.0,1,327
Parachute Pure Coconut Oil 500ml,2026-04-15 11:21:00,Wednesday,190.0,1,125
Haldiram's Panchrattan Mixture 400g,2026-04-15 11:23:00,Wednesday,130.0,1,375
Dabur Hajmola Regular Tablets 120 tab,2026-04-15 11:23:00,Wednesday,50.0,1,207
Gemini Vanaspati Ghee 1L,2026-04-15 11:28:00,Wednesday,120.0,1,254
Head & Shoulders Anti-Dandruff Cool Menthol 650ml,2026-04-15 11:29:00,Wednesday,550.0,1,102
Patanjali Aloe Vera Gel 150ml,2026-04-15 11:32:00,Wednesday,110.0,1,237
D-Mart Premia Ajwain 100g,2026-04-15 11:34:00,Wednesday,45.0,1,180
D-Mart Premia Matki (Moth Beans) 1kg,2026-04-15 11:41:00,Wednesday,120.0,2,221
Boost Health Drink Refill 500g,2026-04-15 11:44:00,Wednesday,280.0,1,237
Patanjali Dant Kanti Toothpaste 200g,2026-04-15 12:02:00,Wednesday,95.0,1,218
Britannia Good Day Cashew Biscuits 200g,2026-04-15 12:05:00,Wednesday,35.0,2,188
Ponds Dreamflower Talcum Powder 400g,2026-04-15 12:07:00,Wednesday,295.0,1,243
Aashirvaad Atta Shudh Chakki 5kg,2026-04-15 12:10:00,Wednesday,260.0,3,473
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-15 12:11:00,Wednesday,168.0,1,456
Haldiram's Khatta Meetha Mixture 400g,2026-04-15 12:21:00,Wednesday,110.0,3,468
Parle Monaco Salted Biscuits 120g,2026-04-15 12:32:00,Wednesday,25.0,2,493
Amul Crunchy Peanut Butter 400g,2026-04-15 12:32:00,Wednesday,175.0,1,192
D-Mart Premia Moong Dal Chilka 1kg,2026-04-15 12:37:00,Wednesday,130.0,1,256
Knorr Classic Tomato Soup 50g,2026-04-15 12:40:00,Wednesday,35.0,2,257
D-Mart Premia Maida 1kg,2026-04-15 12:42:00,Wednesday,45.0,2,186
Oreo Vanilla Creme Biscuits 120g,2026-04-15 12:42:00,Wednesday,35.0,1,251
Amul Pure Cow Ghee 1L,2026-04-15 12:46:00,Wednesday,680.0,2,247
Balaji Wafers Simply Salted 100g,2026-04-15 12:50:00,Wednesday,40.0,2,497
Gemini Vanaspati Ghee 1L,2026-04-15 12:53:00,Wednesday,120.0,1,253
Amul Cheese Spread Garlic 200g,2026-04-15 12:56:00,Wednesday,120.0,1,258
D-Mart Premia Thick Poha 1kg,2026-04-15 13:00:00,Wednesday,55.0,2,372
Britannia NutriChoice Digestive 250g,2026-04-15 13:00:00,Wednesday,65.0,1,205
D-Mart Premia Black Eyed Lobia 1kg,2026-04-15 13:11:00,Wednesday,115.0,1,201
Comfort After Wash Fabric Conditioner 860ml,2026-04-15 13:15:00,Wednesday,235.0,1,258
Fanta Orange Soft Drink 2L,2026-04-15 13:17:00,Wednesday,95.0,1,176
India Gate Basmati Rice Premium 1kg,2026-04-15 13:18:00,Wednesday,110.0,1,103
D-Mart Premia Chana Dal 1kg,2026-04-15 13:18:00,Wednesday,95.0,2,199
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-15 13:19:00,Wednesday,168.0,2,454
Haldiram's Bhujia Sev 400g,2026-04-15 13:19:00,Wednesday,110.0,1,128
Cadbury Bournville Rich Cocoa Chocolate 80g,2026-04-15 13:24:00,Wednesday,90.0,1,152
Dettol Bathing Soap (125g x 3),2026-04-15 13:24:00,Wednesday,165.0,1,261
Pantene Hair Fall Control Shampoo 650ml,2026-04-15 13:31:00,Wednesday,450.0,1,100
Fortune Kachi Ghani Mustard Oil 1L,2026-04-15 13:32:00,Wednesday,180.0,1,112
Saffola Gold Pro Healthy Oil 5L,2026-04-15 13:33:00,Wednesday,850.0,1,124
Patanjali Aloe Vera Gel 150ml,2026-04-15 13:35:00,Wednesday,110.0,1,236
Bru Instant Coffee Jar 100g,2026-04-15 13:38:00,Wednesday,290.0,1,125
D-Mart Premia Thick Poha 1kg,2026-04-15 13:41:00,Wednesday,55.0,2,370
Tata Salt Lite 1kg,2026-04-15 13:47:00,Wednesday,28.0,1,416
Amul Masti Spiced Buttermilk 200ml,2026-04-15 13:47:00,Wednesday,20.0,2,728
Godrej Aer Pocket Bathroom Air Fragrance,2026-04-15 13:50:00,Wednesday,60.0,1,135
Rin Laundry Detergent Bar (4-Pack),2026-04-15 13:51:00,Wednesday,40.0,2,198
Kurkure Masala Munch 90g,2026-04-15 13:54:00,Wednesday,20.0,2,209
Perk Chocolate Wafer Bar 15g,2026-04-15 14:00:00,Wednesday,10.0,2,249
Cadbury Dairy Milk Family Pack 100g,2026-04-15 14:02:00,Wednesday,100.0,1,370
Lux Velvet Touch Soap (100g x 3),2026-04-15 14:06:00,Wednesday,110.0,1,188
Ching's Secret Hakka Noodles 150g,2026-04-15 14:11:00,Wednesday,40.0,1,312
Gillette Guard Safety Razor,2026-04-15 14:16:00,Wednesday,25.0,1,133
D-Mart Premia Coriander Seeds (Dhana) 200g,2026-04-15 14:16:00,Wednesday,50.0,1,249
D-Mart Premia Sesame Seeds White (Til) 200g,2026-04-15 14:17:00,Wednesday,90.0,1,222
Fortune Sunflower Refined Oil 1L,2026-04-15 14:18:00,Wednesday,145.0,2,192
Paper Boat Aam Panna Drink 250ml,2026-04-15 14:26:00,Wednesday,35.0,2,302
MDH Pav Bhaji Masala 100g,2026-04-15 14:27:00,Wednesday,78.0,1,214
Lipton Green Tea Honey Lemon 25 Bags,2026-04-15 14:31:00,Wednesday,155.0,1,212
Fortune Chakki Fresh Atta 10kg,2026-04-15 14:39:00,Wednesday,490.0,1,499
Amul Taaza Toned Milk 1L,2026-04-15 14:44:00,Wednesday,56.0,1,308
Lifebuoy Total 10 Soap (125g x 3),2026-04-15 14:53:00,Wednesday,135.0,2,263
D-Mart Premia Sugar 1kg,2026-04-15 14:56:00,Wednesday,48.0,1,479
D-Mart Premia Camphor (Kapur) Tablets 50g,2026-04-15 15:01:00,Wednesday,55.0,1,243
D-Mart Premia Almonds (Badam) 500g,2026-04-15 15:03:00,Wednesday,450.0,1,218
D-Mart Premia Walnuts (Akhrot) 250g,2026-04-15 15:05:00,Wednesday,350.0,1,225
Ching's Schezwan Chutney 250g,2026-04-15 15:16:00,Wednesday,85.0,1,222
Dabur Red Toothpaste 200g,2026-04-15 15:22:00,Wednesday,115.0,2,219
Colin Glass & Surface Cleaner 500ml,2026-04-15 15:22:00,Wednesday,105.0,1,135
Tata Salt SuperLite 1kg,2026-04-15 15:24:00,Wednesday,32.0,1,522
D-Mart Premia Jaggery Powder 1kg,2026-04-15 15:31:00,Wednesday,80.0,1,222
Mother Dairy Classic Dahi 400g,2026-04-15 15:32:00,Wednesday,50.0,2,302
Tata Tea Agni Dust Tea 1kg,2026-04-15 15:33:00,Wednesday,280.0,1,137
Everest Kashmiri Lalchili Powder 200g,2026-04-15 15:43:00,Wednesday,120.0,1,236
Wibs White Bread 400g,2026-04-15 15:43:00,Wednesday,45.0,1,274
Munch Chocolate Wafer Bar 15g,2026-04-15 15:47:00,Wednesday,10.0,1,135
Dove Intense Repair Shampoo 650ml,2026-04-15 15:49:00,Wednesday,480.0,1,193
D-Mart Premia Urad Dal White split 1kg,2026-04-15 15:51:00,Wednesday,150.0,1,115
Vicco Vajradanti Toothpaste 200g,2026-04-15 15:51:00,Wednesday,140.0,1,215
Cadbury Dairy Milk Silk Chocolate 150g,2026-04-15 15:55:00,Wednesday,175.0,1,370
Fortune Chakki Fresh Atta 10kg,2026-04-15 15:56:00,Wednesday,490.0,1,498
Balaji Wafers Masala Masti 100g,2026-04-15 15:57:00,Wednesday,40.0,1,234
Bournvita Chocolate Nutrition Drink 1kg,2026-04-15 16:00:00,Wednesday,430.0,1,213
D-Mart Premia Green Moong Whole 1kg,2026-04-15 16:02:00,Wednesday,125.0,1,109
Colgate Strong Teeth Toothpaste 300g,2026-04-15 16:04:00,Wednesday,155.0,1,142
Real Fruit Power Guava Juice 1L,2026-04-15 16:04:00,Wednesday,120.0,2,306
D-Mart Premia Toor Dal 1kg,2026-04-15 16:11:00,Wednesday,170.0,2,201
D-Mart Premia Star Anise 50g,2026-04-15 16:15:00,Wednesday,80.0,1,122
Lay's Classic Salted Potato Chips 90g,2026-04-15 16:15:00,Wednesday,20.0,1,291
D-Mart Premia Rajma Chitra 1kg,2026-04-15 16:16:00,Wednesday,155.0,1,215
D-Mart Premia Jaggery Powder 1kg,2026-04-15 16:16:00,Wednesday,80.0,1,221
Knorr Sweet Corn Veg Soup 50g,2026-04-15 16:17:00,Wednesday,35.0,1,196
Bru Green Label Coffee 500g,2026-04-15 16:18:00,Wednesday,180.0,1,220
Dabur Hajmola Regular Tablets 120 tab,2026-04-15 16:19:00,Wednesday,50.0,1,206
Sensodyne Fresh Mint Sensitivity Toothpaste 100g,2026-04-15 16:21:00,Wednesday,150.0,1,157
D-Mart Premia Sugar 1kg,2026-04-15 16:28:00,Wednesday,48.0,1,478
Saffola Active Oil 1L,2026-04-15 16:29:00,Wednesday,170.0,1,245
Wagh Bakri Premium Leaf Tea 1kg,2026-04-15 16:32:00,Wednesday,450.0,1,235
Dhara Groundnut Oil 1L,2026-04-15 16:34:00,Wednesday,195.0,1,160
D-Mart Premia Sugar 5kg,2026-04-15 16:36:00,Wednesday,235.0,1,286
Parle Hide & Seek Chocolate Chips 120g,2026-04-15 16:38:00,Wednesday,50.0,2,186
Lipton Green Tea Honey Lemon 25 Bags,2026-04-15 16:48:00,Wednesday,155.0,1,211
Everest Garam Masala 100g,2026-04-15 16:49:00,Wednesday,85.0,1,117
Britannia 50-50 Maska Chaska 120g,2026-04-15 16:53:00,Wednesday,30.0,1,203
Balaji Wafers Simply Salted 100g,2026-04-15 16:56:00,Wednesday,40.0,1,496
Gits Gulab Jamun Mix 200g,2026-04-15 16:56:00,Wednesday,115.0,1,224
Kellogg's Corn Flakes Original 475g,2026-04-15 16:57:00,Wednesday,220.0,1,190
D-Mart Premia Masoor Dal Lall 1kg,2026-04-15 17:00:00,Wednesday,110.0,1,147
D-Mart Premia Pistachios (Pista) 250g,2026-04-15 17:02:00,Wednesday,310.0,1,185
D-Mart Premia Premium Cashew W180 250g,2026-04-15 17:06:00,Wednesday,390.0,1,115
Pillsbury Chakki Fresh Atta 5kg,2026-04-15 17:07:00,Wednesday,255.0,3,289
Haldiram's Rasgulla Tin 1kg,2026-04-15 17:10:00,Wednesday,240.0,1,110
Amul Taaza Toned Milk 1L,2026-04-15 17:10:00,Wednesday,56.0,1,307
Haldiram's Alu Bhujia 400g,2026-04-15 17:14:00,Wednesday,110.0,1,123
Pril Lime Liquid Dishwash 425ml,2026-04-15 17:24:00,Wednesday,105.0,1,256
Exo Dishshine Bar 300g,2026-04-15 17:30:00,Wednesday,30.0,1,244
India Gate Feast Rozana Basmati Rice 5kg,2026-04-15 17:32:00,Wednesday,380.0,1,151
Fortune Sona Masoori Rice 5kg,2026-04-15 17:32:00,Wednesday,340.0,1,207
D-Mart Premia Fennel Seeds (Saunf) 200g,2026-04-15 17:32:00,Wednesday,70.0,1,155
Kellogg's Corn Flakes Original 475g,2026-04-15 17:32:00,Wednesday,220.0,1,189
Ching's Secret Hakka Noodles 150g,2026-04-15 17:33:00,Wednesday,40.0,1,311
Dabur Apis Himalaya Honey 500g,2026-04-15 17:37:00,Wednesday,215.0,1,223
D-Mart Premia Sugar 5kg,2026-04-15 17:38:00,Wednesday,235.0,1,285
Pears Pure & Gentle Soap (125g x 3),2026-04-15 17:40:00,Wednesday,225.0,1,210
Wibs White Bread 400g,2026-04-15 17:41:00,Wednesday,45.0,1,273
Dabur Apis Himalaya Honey 500g,2026-04-15 17:41:00,Wednesday,215.0,1,222
Haldiram's Panchrattan Mixture 400g,2026-04-15 17:43:00,Wednesday,130.0,1,374
Aashirvaad Rava Idli Mix 500g,2026-04-15 17:44:00,Wednesday,115.0,1,237
D-Mart Premia Mustard Seeds (Rai) 200g,2026-04-15 17:45:00,Wednesday,40.0,1,231
Nivea Soft Light Moisturising Cream 200ml,2026-04-15 17:53:00,Wednesday,290.0,1,224
D-Mart Premia Urad Dal Black whole 1kg,2026-04-15 17:56:00,Wednesday,140.0,2,225
Amul Cheese Spread Garlic 200g,2026-04-15 18:02:00,Wednesday,120.0,1,257
Tata Salt Lite 1kg,2026-04-15 18:02:00,Wednesday,28.0,1,415
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-04-15 18:14:00,Wednesday,45.0,1,196
Fortune Chakki Fresh Atta 10kg,2026-04-15 18:14:00,Wednesday,490.0,1,497
Dettol Liquid Handwash Original Refill 1.5L,2026-04-15 18:16:00,Wednesday,230.0,1,227
Horlicks Classic Malt Jar 1kg,2026-04-15 18:17:00,Wednesday,410.0,2,245
Ponds Dreamflower Talcum Powder 400g,2026-04-15 18:19:00,Wednesday,295.0,1,242
Gowardhan Cow Ghee 1L,2026-04-15 18:24:00,Wednesday,710.0,1,240
Fortune Chakki Fresh Atta 10kg,2026-04-15 18:25:00,Wednesday,490.0,1,496
Bisleri Mineral Water Bottle 1L,2026-04-15 18:25:00,Wednesday,20.0,1,618
Lay's India's Magic Masala Chips 90g,2026-04-15 18:26:00,Wednesday,20.0,1,239
D-Mart Premia Cashews (Kaju) 500g,2026-04-15 18:28:00,Wednesday,490.0,1,135
Tata Salt Rock Salt 1kg,2026-04-15 18:30:00,Wednesday,75.0,2,462
KitKat 4-Finger Chocolate Bar,2026-04-15 18:30:00,Wednesday,40.0,1,140
MDH Kitchen King Masala 100g,2026-04-15 18:32:00,Wednesday,88.0,1,149
Ching's Dark Soy Sauce 200g,2026-04-15 18:41:00,Wednesday,55.0,1,207
Surf Excel Easy Wash Detergent 1kg,2026-04-15 18:45:00,Wednesday,140.0,1,224
Aashirvaad Rava Idli Mix 500g,2026-04-15 18:47:00,Wednesday,115.0,1,236
Bajaj Almond Drops Hair Oil 200ml,2026-04-15 18:48:00,Wednesday,125.0,1,230
Tata Salt Lite 1kg,2026-04-15 18:53:00,Wednesday,28.0,1,414
Gits Gulab Jamun Mix 200g,2026-04-15 18:53:00,Wednesday,115.0,1,223
Everest Coriander Powder 200g,2026-04-15 18:53:00,Wednesday,65.0,1,167
Aashirvaad Mustard Seeds (Rai) 100g,2026-04-15 18:54:00,Wednesday,25.0,1,195
Lay's Classic Salted Potato Chips 90g,2026-04-15 18:54:00,Wednesday,20.0,1,290
Complan Chocolate Health Drink 500g,2026-04-15 18:55:00,Wednesday,295.0,1,100
Dabur Amla Hair Oil 275ml,2026-04-15 18:55:00,Wednesday,115.0,1,234
Bisleri Mineral Water Bottle 1L,2026-04-15 18:58:00,Wednesday,20.0,1,617
D-Mart Premia Sugar 1kg,2026-04-15 19:01:00,Wednesday,48.0,1,477
Mangaldeep Sandalwood Agarbatti 80 Sticks,2026-04-15 19:02:00,Wednesday,60.0,1,109
D-Mart Premia Cumin Seeds (Jeera) 200g,2026-04-15 19:05:00,Wednesday,140.0,2,237
Santoor Sandal & Turmeric Soap (125g x 3),2026-04-15 19:06:00,Wednesday,140.0,1,97
Amul Cheese Block 200g,2026-04-15 19:06:00,Wednesday,135.0,1,221
Saffola Masala Oats Classic 500g,2026-04-15 19:12:00,Wednesday,160.0,1,203
Kissan Mixed Fruit Jam 700g,2026-04-15 19:13:00,Wednesday,220.0,1,201
MDH Chana Masala 100g,2026-04-15 19:13:00,Wednesday,78.0,1,190
Lux Velvet Touch Soap (100g x 3),2026-04-15 19:13:00,Wednesday,110.0,1,187
Hit Flying Insect Killer Spray Red 400ml,2026-04-15 19:18:00,Wednesday,220.0,1,148
D-Mart Premia Sugar 1kg,2026-04-15 19:26:00,Wednesday,48.0,1,476
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-04-15 19:28:00,Wednesday,45.0,1,195
Yippee Magic Masala Noodles 6-Pack,2026-04-15 19:32:00,Wednesday,85.0,2,311
Bournvita Chocolate Nutrition Drink 1kg,2026-04-15 19:33:00,Wednesday,430.0,1,212
Haldiram's Gulab Jamun Tin 1kg,2026-04-15 19:40:00,Wednesday,240.0,2,285
Dettol Antiseptic Liquid Bottle 500ml,2026-04-15 19:41:00,Wednesday,210.0,2,226
Vim Dishwash Bar 300g,2026-04-15 19:48:00,Wednesday,30.0,1,164
Daawat Rozana Super Basmati Rice 5kg,2026-04-15 19:59:00,Wednesday,399.0,1,151
Ching's Secret Hakka Noodles 150g,2026-04-16 08:00:00,Thursday,40.0,1,310
Haldiram's Khatta Meetha Mixture 400g,2026-04-16 08:00:00,Thursday,110.0,1,467
Harpic Toilet Cleaner Original 1L,2026-04-16 08:02:00,Thursday,195.0,2,236
Tata Salt SuperLite 1kg,2026-04-16 08:08:00,Thursday,32.0,1,521
Amul Masti Spiced Buttermilk 200ml,2026-04-16 08:09:00,Thursday,20.0,3,725
Paper Boat Anar Drink 250ml,2026-04-16 08:10:00,Thursday,40.0,3,270
Amul Masti Spiced Buttermilk 200ml,2026-04-16 08:10:00,Thursday,20.0,2,723
MDH Chana Masala 100g,2026-04-16 08:16:00,Thursday,78.0,1,189
Mother Dairy Classic Dahi 400g,2026-04-16 08:20:00,Thursday,50.0,1,301
Brooke Bond Red Label Tea 1kg,2026-04-16 08:23:00,Thursday,460.0,1,129
Ching's Schezwan Chutney 250g,2026-04-16 08:25:00,Thursday,85.0,1,221
Cadbury Dairy Milk Family Pack 100g,2026-04-16 08:29:00,Thursday,100.0,1,369
Fortune Mustard Oil 1L,2026-04-16 08:42:00,Thursday,175.0,1,202
Rin Laundry Detergent Bar (4-Pack),2026-04-16 08:43:00,Thursday,40.0,1,197
D-Mart Premia Mustard Seeds (Rai) 200g,2026-04-16 08:46:00,Thursday,40.0,1,230
Dabur Apis Himalaya Honey 500g,2026-04-16 08:48:00,Thursday,215.0,2,220
Saffola Masala Oats Classic 500g,2026-04-16 08:49:00,Thursday,160.0,2,201
Tata Salt SuperLite 1kg,2026-04-16 08:52:00,Thursday,32.0,1,520
Tata Salt Lite 1kg,2026-04-16 08:52:00,Thursday,28.0,1,413
Aashirvaad Mustard Seeds (Rai) 100g,2026-04-16 08:57:00,Thursday,25.0,1,194
Dettol Bathing Soap (125g x 3),2026-04-16 08:57:00,Thursday,165.0,1,260
Ariel Complete Front Load 1kg,2026-04-16 08:57:00,Thursday,210.0,1,132
Amul Crunchy Peanut Butter 400g,2026-04-16 08:59:00,Thursday,175.0,1,191
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-16 09:07:00,Thursday,168.0,1,453
Saffola Active Oil 1L,2026-04-16 09:14:00,Thursday,170.0,1,244
Ching's Secret Hakka Noodles 150g,2026-04-16 09:18:00,Thursday,40.0,1,309
Fortune Chakki Fresh Atta 10kg,2026-04-16 09:18:00,Thursday,490.0,2,494
Parle Hide & Seek Chocolate Chips 120g,2026-04-16 09:19:00,Thursday,50.0,1,185
Aashirvaad Rava Idli Mix 500g,2026-04-16 09:21:00,Thursday,115.0,2,234
Frooti Mango Drink 1.2L,2026-04-16 09:28:00,Thursday,75.0,1,331
Pears Pure & Gentle Soap (125g x 3),2026-04-16 09:28:00,Thursday,225.0,2,208
Comfort After Wash Fabric Conditioner 860ml,2026-04-16 09:28:00,Thursday,235.0,2,256
Bisleri Mineral Water Bottle 1L,2026-04-16 09:31:00,Thursday,20.0,1,616
Gits Gulab Jamun Mix 200g,2026-04-16 09:34:00,Thursday,115.0,1,222
Amul Cheese Block 200g,2026-04-16 09:42:00,Thursday,135.0,1,220
MDH Chana Masala 100g,2026-04-16 09:48:00,Thursday,78.0,1,188
Haldiram's Bhujia Sev 400g,2026-04-16 09:57:00,Thursday,110.0,1,127
Bisleri Mineral Water Bottle 1L,2026-04-16 10:01:00,Thursday,20.0,1,615
Sprite Soft Drink 2L,2026-04-16 10:02:00,Thursday,95.0,1,177
Catch Black Pepper Powder 100g,2026-04-16 10:04:00,Thursday,75.0,1,194
Real Fruit Power Mixed Fruit Juice 1L,2026-04-16 10:06:00,Thursday,120.0,1,176
Dove Cream Beauty Bathing Bar (125g x 3),2026-04-16 10:07:00,Thursday,240.0,1,139
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-04-16 10:10:00,Thursday,45.0,1,194
Kurkure Green Chutney Rajasthani 90g,2026-04-16 10:14:00,Thursday,20.0,1,172
Saffola Gold Pro Healthy Oil 5L,2026-04-16 10:21:00,Thursday,850.0,1,123
Haldiram's Khatta Meetha Mixture 400g,2026-04-16 10:23:00,Thursday,110.0,1,466
D-Mart Premia Jaggery Powder 1kg,2026-04-16 10:23:00,Thursday,80.0,2,219
Real Fruit Power Guava Juice 1L,2026-04-16 10:27:00,Thursday,120.0,1,305
Bru Green Label Coffee 500g,2026-04-16 10:28:00,Thursday,180.0,1,219
Limca Lime Lemon Drink 2L,2026-04-16 10:32:00,Thursday,95.0,1,174
Bisleri Mineral Water Bottle 1L,2026-04-16 10:36:00,Thursday,20.0,1,614
D-Mart Premia Maida 1kg,2026-04-16 10:37:00,Thursday,45.0,1,185
Brooke Bond Taj Mahal Tea 500g,2026-04-16 10:38:00,Thursday,320.0,1,157
Parle Monaco Salted Biscuits 120g,2026-04-16 10:39:00,Thursday,25.0,4,489
Haldiram's Panchrattan Mixture 400g,2026-04-16 10:41:00,Thursday,130.0,1,373
Paper Boat Aam Panna Drink 250ml,2026-04-16 10:43:00,Thursday,35.0,1,301
Frooti Mango Drink 1.2L,2026-04-16 10:43:00,Thursday,75.0,1,330
Compact Umbrellas Indian Monsoon Edition,2026-04-16 10:48:00,Thursday,299.0,1,476
Bingo Mad Angles Achari Masti 80g,2026-04-16 10:50:00,Thursday,20.0,1,113
Nivea Soft Light Moisturising Cream 200ml,2026-04-16 10:53:00,Thursday,290.0,1,223
Surf Excel Easy Wash Detergent 1kg,2026-04-16 10:53:00,Thursday,140.0,1,223
Pepsi Soft Drink 2L,2026-04-16 10:53:00,Thursday,90.0,1,195
Frooti Mango Drink 1.2L,2026-04-16 10:59:00,Thursday,75.0,1,329
D-Mart Premia Cloves (Laung) 50g,2026-04-16 10:59:00,Thursday,95.0,1,147
Surf Excel Easy Wash Detergent 1kg,2026-04-16 11:02:00,Thursday,140.0,1,222
Coca Cola Soft Drink 2L,2026-04-16 11:04:00,Thursday,95.0,1,187
Britannia Brown Bread 400g,2026-04-16 11:04:00,Thursday,50.0,1,514
Gowardhan Cow Ghee 1L,2026-04-16 11:06:00,Thursday,710.0,1,239
Patanjali Aloe Vera Gel 150ml,2026-04-16 11:07:00,Thursday,110.0,1,235
D-Mart Premia Rajma Chitra 1kg,2026-04-16 11:07:00,Thursday,155.0,1,214
India Gate Basmati Rice Premium 1kg,2026-04-16 11:12:00,Thursday,110.0,1,102
MTR Vermicelli 500g,2026-04-16 11:14:00,Thursday,55.0,1,112
Knorr Classic Tomato Soup 50g,2026-04-16 11:17:00,Thursday,35.0,1,256
Lux Velvet Touch Soap (100g x 3),2026-04-16 11:17:00,Thursday,110.0,1,186
D-Mart Premia Thick Poha 1kg,2026-04-16 11:18:00,Thursday,55.0,1,369
Maaza Mango Drink 1.2L,2026-04-16 11:19:00,Thursday,75.0,1,146
D-Mart Premia Sugar 5kg,2026-04-16 11:21:00,Thursday,235.0,1,284
Munch Chocolate Wafer Bar 15g,2026-04-16 11:22:00,Thursday,10.0,1,134
Saffola Active Oil 1L,2026-04-16 11:29:00,Thursday,170.0,1,243
Perk Chocolate Wafer Bar 15g,2026-04-16 11:32:00,Thursday,10.0,2,247
Britannia 50-50 Maska Chaska 120g,2026-04-16 11:36:00,Thursday,30.0,1,202
Balaji Wafers Masala Masti 100g,2026-04-16 11:38:00,Thursday,40.0,1,233
Britannia NutriChoice Digestive 250g,2026-04-16 11:49:00,Thursday,65.0,1,204
Bisleri Mineral Water Bottle 1L,2026-04-16 11:52:00,Thursday,20.0,1,613
Everest Coriander Powder 200g,2026-04-16 11:53:00,Thursday,65.0,1,166
Lipton Green Tea Honey Lemon 25 Bags,2026-04-16 11:54:00,Thursday,155.0,1,210
Snickers Peanut Chocolate Bar 50g,2026-04-16 11:54:00,Thursday,50.0,1,163
Real Fruit Power Guava Juice 1L,2026-04-16 11:56:00,Thursday,120.0,2,303
D-Mart Premia Rava (Suji) 1kg,2026-04-16 11:56:00,Thursday,60.0,1,115
Mother Dairy Classic Dahi 400g,2026-04-16 11:59:00,Thursday,50.0,2,299
Ching's Secret Hakka Noodles 150g,2026-04-16 11:59:00,Thursday,40.0,1,308
D-Mart Premia Thick Poha 1kg,2026-04-16 12:00:00,Thursday,55.0,1,368
Amul Cheese Spread Garlic 200g,2026-04-16 12:06:00,Thursday,120.0,2,255
Balaji Wafers Simply Salted 100g,2026-04-16 12:09:00,Thursday,40.0,1,495
Cadbury Dairy Milk Family Pack 100g,2026-04-16 12:10:00,Thursday,100.0,1,368
Dabur Amla Hair Oil 275ml,2026-04-16 12:15:00,Thursday,115.0,2,232
Amul Vanilla Gold Ice Cream 1L,2026-04-16 12:16:00,Thursday,190.0,1,198
D-Mart Premia Thick Poha 1kg,2026-04-16 12:17:00,Thursday,55.0,1,367
Tata Salt SuperLite 1kg,2026-04-16 12:17:00,Thursday,32.0,3,517
Real Fruit Power Guava Juice 1L,2026-04-16 12:19:00,Thursday,120.0,1,302
Sunfeast Dark Fantasy Choco Fills 300g,2026-04-16 12:20:00,Thursday,120.0,1,172
Kellogg's Corn Flakes Original 475g,2026-04-16 12:21:00,Thursday,220.0,1,188
Haldiram's Gulab Jamun Tin 1kg,2026-04-16 12:23:00,Thursday,240.0,2,283
Horlicks Classic Malt Jar 1kg,2026-04-16 12:25:00,Thursday,410.0,1,244
